source_id,target_id,source_name,target_name,type,timepoints_present,first_appearance,last_appearance,timepoint_list
212,180,URADL,RMED,chemical,6,1,8,"[np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
216,73,URBL,BWM-DL04,chemical,3,1,5,"[np.int64(1), np.int64(4), np.int64(5)]"
216,132,URBL,IL2L,chemical,4,1,6,"[np.int64(1), np.int64(2), np.int64(5), np.int64(6)]"
216,136,URBL,OLLL,chemical,2,1,8,"[np.int64(1), np.int64(8)]"
217,133,URBR,IL2R,chemical,5,1,7,"[np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(7)]"
218,0,URXL,ADAL,chemical,5,1,7,"[np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
218,112,URXL,DVA,chemical,2,1,7,"[np.int64(1), np.int64(7)]"
219,1,URXR,ADAR,chemical,5,1,7,"[np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(7)]"
0,46,ADAL,AVDL,electrical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
0,148,ADAL,PVPL,chemical,2,2,6,"[np.int64(2), np.int64(6)]"
1,5,ADAR,ADFR,electrical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
1,33,ADAR,ASHR,chemical,3,2,6,"[np.int64(2), np.int64(5), np.int64(6)]"
1,39,ADAR,ASKR,electrical,3,2,5,"[np.int64(2), np.int64(4), np.int64(5)]"
1,43,ADAR,AVAR,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
1,46,ADAR,AVDL,electrical,6,2,7,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
2,3,ADEL,ADER,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
2,42,ADEL,AVAL,chemical,2,2,8,"[np.int64(2), np.int64(8)]"
3,1,ADER,ADAR,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
3,114,ADER,FLPL,chemical,3,2,8,"[np.int64(2), np.int64(7), np.int64(8)]"
4,10,ADFL,AIAL,electrical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
4,165,ADFL,RIH,electrical,4,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(7)]"
4,170,ADFL,RIR,chemical,4,2,8,"[np.int64(2), np.int64(5), np.int64(7), np.int64(8)]"
4,202,ADFL,SIBVL,chemical,4,2,7,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7)]"
4,204,ADFL,SMBDL,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
4,206,ADFL,SMBVL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
5,52,ADFR,AVHL,chemical,3,2,7,"[np.int64(2), np.int64(5), np.int64(7)]"
5,112,ADFR,DVA,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
5,165,ADFR,RIH,electrical,4,2,6,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6)]"
5,170,ADFR,RIR,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
6,54,ADLL,AVJL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
7,46,ADLR,AVDL,chemical,4,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(8)]"
7,187,ADLR,RMGR,electrical,4,2,6,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6)]"
7,207,ADLR,SMBVR,chemical,3,2,8,"[np.int64(2), np.int64(7), np.int64(8)]"
10,0,AIAL,ADAL,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
10,17,AIAL,AINR,electrical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
10,36,AIAL,ASJL,electrical,6,2,7,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
11,16,AIAR,AINL,electrical,5,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(8)]"
11,35,AIAR,ASIR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
12,66,AIBL,BAGL,chemical,2,2,8,"[np.int64(2), np.int64(8)]"
13,157,AIBR,RIBR,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
13,166,AIBR,RIML,electrical,3,2,7,"[np.int64(2), np.int64(5), np.int64(7)]"
16,13,AINL,AIBR,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
16,17,AINL,AINR,chemical,3,2,8,"[np.int64(2), np.int64(6), np.int64(8)]"
16,17,AINL,AINR,electrical,4,2,8,"[np.int64(2), np.int64(5), np.int64(7), np.int64(8)]"
17,9,AINR,AFDR,chemical,4,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(8)]"
17,65,AINR,AWCR,chemical,3,2,7,"[np.int64(2), np.int64(4), np.int64(7)]"
17,160,AINR,RID,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(8)]"
18,60,AIYL,AWAL,chemical,4,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(8)]"
18,62,AIYL,AWBL,chemical,4,2,8,"[np.int64(2), np.int64(3), np.int64(6), np.int64(8)]"
18,170,AIYL,RIR,chemical,2,2,6,"[np.int64(2), np.int64(6)]"
19,63,AIYR,AWBR,electrical,2,2,8,"[np.int64(2), np.int64(8)]"
20,28,AIZL,ASEL,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
20,62,AIZL,AWBL,chemical,3,2,7,"[np.int64(2), np.int64(4), np.int64(7)]"
22,109,ALA,CEPshVL,chemical,3,2,7,"[np.int64(2), np.int64(3), np.int64(7)]"
22,110,ALA,CEPshVR,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8)]"
23,103,ALML,CEPDL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
24,162,ALMR,RIFR,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
29,8,ASER,AFDL,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
29,10,ASER,AIAL,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
29,20,ASER,AIZL,chemical,3,2,8,"[np.int64(2), np.int64(5), np.int64(8)]"
31,29,ASGR,ASER,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
32,4,ASHL,ADFL,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
32,20,ASHL,AIZL,chemical,2,2,8,"[np.int64(2), np.int64(8)]"
32,38,ASHL,ASKL,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7)]"
32,54,ASHL,AVJL,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
32,161,ASHL,RIFL,chemical,3,2,8,"[np.int64(2), np.int64(5), np.int64(8)]"
33,55,ASHR,AVJR,chemical,3,2,6,"[np.int64(2), np.int64(3), np.int64(6)]"
33,61,ASHR,AWAR,chemical,4,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(8)]"
35,108,ASIR,CEPshDR,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
36,109,ASJL,CEPshVL,chemical,4,2,7,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7)]"
37,110,ASJR,CEPshVR,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(8)]"
39,151,ASKR,PVQR,electrical,3,2,5,"[np.int64(2), np.int64(4), np.int64(5)]"
42,43,AVAL,AVAR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
42,167,AVAL,RIMR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
44,157,AVBL,RIBR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
46,47,AVDL,AVDR,electrical,4,2,7,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7)]"
48,139,AVEL,OLQDR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
48,166,AVEL,RIML,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
49,138,AVER,OLQDL,electrical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
49,140,AVER,OLQVL,electrical,4,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(8)]"
49,173,AVER,RIVR,electrical,5,2,7,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
52,29,AVHL,ASER,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
52,63,AVHL,AWBR,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
52,149,AVHL,PVPR,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
53,0,AVHR,ADAL,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
53,32,AVHR,ASHL,chemical,3,2,7,"[np.int64(2), np.int64(6), np.int64(7)]"
53,42,AVHR,AVAL,chemical,3,2,7,"[np.int64(2), np.int64(6), np.int64(7)]"
53,44,AVHR,AVBL,chemical,2,2,8,"[np.int64(2), np.int64(8)]"
53,62,AVHR,AWBL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
53,163,AVHR,RIGL,chemical,2,2,8,"[np.int64(2), np.int64(8)]"
53,206,AVHR,SMBVL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
54,145,AVJL,PVCR,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
54,162,AVJL,RIFR,chemical,3,2,5,"[np.int64(2), np.int64(4), np.int64(5)]"
55,18,AVJR,AIYL,chemical,3,2,8,"[np.int64(2), np.int64(3), np.int64(8)]"
55,161,AVJR,RIFL,chemical,3,2,5,"[np.int64(2), np.int64(4), np.int64(5)]"
55,171,AVJR,RIS,electrical,4,2,7,"[np.int64(2), np.int64(4), np.int64(6), np.int64(7)]"
56,57,AVKL,AVKR,chemical,2,2,8,"[np.int64(2), np.int64(8)]"
56,191,AVKL,SAADR,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
57,153,AVKR,PVT,electrical,4,2,8,"[np.int64(2), np.int64(4), np.int64(7), np.int64(8)]"
57,172,AVKR,RIVL,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
57,176,AVKR,RMDL,chemical,4,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(8)]"
57,177,AVKR,RMDR,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
57,190,AVKR,SAADL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
58,182,AVL,RMER,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
62,10,AWBL,AIAL,chemical,3,2,8,"[np.int64(2), np.int64(7), np.int64(8)]"
65,20,AWCR,AIZL,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
66,49,BAGL,AVER,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
68,55,BDUL,AVJR,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
68,69,BDUL,BDUR,electrical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
68,144,BDUL,PVCL,chemical,3,2,7,"[np.int64(2), np.int64(5), np.int64(7)]"
68,186,BDUL,RMGL,chemical,2,2,6,"[np.int64(2), np.int64(6)]"
68,203,BDUL,SIBVR,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
69,145,BDUR,PVCR,chemical,4,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(7)]"
103,124,CEPDL,IL1DL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
103,138,CEPDL,OLQDL,electrical,4,2,7,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7)]"
103,152,CEPDL,PVR,chemical,3,2,8,"[np.int64(2), np.int64(3), np.int64(8)]"
103,212,CEPDL,URADL,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
104,165,CEPDR,RIH,electrical,5,2,7,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
104,213,CEPDR,URADR,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
104,217,CEPDR,URBR,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
104,221,CEPDR,URYDR,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
105,222,CEPVL,URYVL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
106,210,CEPVR,SMDVL,chemical,4,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(8)]"
112,41,DVA,AUAR,chemical,4,2,8,"[np.int64(2), np.int64(4), np.int64(7), np.int64(8)]"
112,141,DVA,OLQVR,electrical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
112,197,DVA,SIADR,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
113,219,DVC,URXR,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
114,44,FLPL,AVBL,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
114,46,FLPL,AVDL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
114,144,FLPL,PVCL,chemical,4,2,8,"[np.int64(2), np.int64(5), np.int64(7), np.int64(8)]"
115,2,FLPR,ADEL,chemical,3,2,6,"[np.int64(2), np.int64(3), np.int64(6)]"
115,43,FLPR,AVAR,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
118,181,GLRL,RMEL,electrical,3,2,7,"[np.int64(2), np.int64(4), np.int64(7)]"
119,182,GLRR,RMER,electrical,3,2,7,"[np.int64(2), np.int64(6), np.int64(7)]"
125,127,IL1DR,IL1R,electrical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
125,182,IL1DR,RMER,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(8)]"
126,179,IL1L,RMDVR,chemical,4,2,7,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7)]"
127,177,IL1R,RMDR,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
127,215,IL1R,URAVR,chemical,4,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(7)]"
131,119,IL2DR,GLRR,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
133,187,IL2R,RMGR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
134,214,IL2VL,URAVL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
135,121,IL2VR,GLRVR,chemical,3,2,7,"[np.int64(2), np.int64(6), np.int64(7)]"
136,140,OLLL,OLQVL,electrical,5,2,6,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6)]"
137,139,OLLR,OLQDR,electrical,5,2,7,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
137,211,OLLR,SMDVR,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
138,165,OLQDL,RIH,electrical,3,2,5,"[np.int64(2), np.int64(4), np.int64(5)]"
138,174,OLQDL,RMDDL,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
138,216,OLQDL,URBL,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
139,157,OLQDR,RIBR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
139,164,OLQDR,RIGR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
139,217,OLQDR,URBR,electrical,5,2,7,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
140,156,OLQVL,RIBL,electrical,3,2,5,"[np.int64(2), np.int64(4), np.int64(5)]"
141,165,OLQVR,RIH,electrical,3,2,5,"[np.int64(2), np.int64(4), np.int64(5)]"
141,217,OLQVR,URBR,electrical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
144,42,PVCL,AVAL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
144,47,PVCL,AVDR,chemical,4,2,8,"[np.int64(2), np.int64(6), np.int64(7), np.int64(8)]"
144,53,PVCL,AVHR,chemical,3,2,8,"[np.int64(2), np.int64(3), np.int64(8)]"
144,160,PVCL,RID,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
145,48,PVCR,AVEL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
145,199,PVCR,SIAVR,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
148,13,PVPL,AIBR,chemical,3,2,7,"[np.int64(2), np.int64(4), np.int64(7)]"
148,43,PVPL,AVAR,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
148,44,PVPL,AVBL,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
148,163,PVPL,RIGL,chemical,4,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(8)]"
148,170,PVPL,RIR,chemical,2,2,8,"[np.int64(2), np.int64(8)]"
148,218,PVPL,URXL,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
149,43,PVPR,AVAR,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
149,112,PVPR,DVA,chemical,3,2,7,"[np.int64(2), np.int64(5), np.int64(7)]"
150,32,PVQL,ASHL,chemical,2,2,6,"[np.int64(2), np.int64(6)]"
151,15,PVQR,AIMR,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
152,55,PVR,AVJR,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(8)]"
152,105,PVR,CEPVL,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
152,128,PVR,IL1VL,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
153,48,PVT,AVEL,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
153,107,PVT,CEPshDL,chemical,2,2,8,"[np.int64(2), np.int64(8)]"
153,109,PVT,CEPshVL,chemical,4,2,8,"[np.int64(2), np.int64(3), np.int64(6), np.int64(8)]"
153,113,PVT,DVC,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
153,140,PVT,OLQVL,chemical,3,2,6,"[np.int64(2), np.int64(4), np.int64(6)]"
153,183,PVT,RMEV,chemical,4,2,7,"[np.int64(2), np.int64(4), np.int64(6), np.int64(7)]"
154,103,RIAL,CEPDL,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
154,173,RIAL,RIVR,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
155,104,RIAR,CEPDR,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
155,196,RIAR,SIADL,chemical,4,2,8,"[np.int64(2), np.int64(4), np.int64(7), np.int64(8)]"
156,40,RIBL,AUAL,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8)]"
156,166,RIBL,RIML,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
156,196,RIBL,SIADL,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
156,211,RIBL,SMDVR,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
157,46,RIBR,AVDL,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
157,112,RIBR,DVA,chemical,2,2,6,"[np.int64(2), np.int64(6)]"
157,164,RIBR,RIGR,electrical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
157,171,RIBR,RIS,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
157,199,RIBR,SIAVR,electrical,3,2,5,"[np.int64(2), np.int64(4), np.int64(5)]"
157,201,RIBR,SIBDR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
157,203,RIBR,SIBVR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
158,210,RICL,SMDVL,chemical,3,2,6,"[np.int64(2), np.int64(4), np.int64(6)]"
158,211,RICL,SMDVR,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
159,1,RICR,ADAR,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
159,158,RICR,RICL,chemical,3,2,8,"[np.int64(2), np.int64(7), np.int64(8)]"
159,210,RICR,SMDVL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
159,211,RICR,SMDVR,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
161,23,RIFL,ALML,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
161,45,RIFL,AVBR,chemical,4,2,8,"[np.int64(2), np.int64(4), np.int64(7), np.int64(8)]"
161,54,RIFL,AVJL,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
162,55,RIFR,AVJR,chemical,3,2,6,"[np.int64(2), np.int64(5), np.int64(6)]"
162,149,RIFR,PVPR,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
163,49,RIGL,AVER,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
163,113,RIGL,DVC,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
163,138,RIGL,OLQDL,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
163,156,RIGL,RIBL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
163,220,RIGL,URYDL,chemical,4,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(8)]"
164,110,RIGR,CEPshVR,chemical,2,2,6,"[np.int64(2), np.int64(6)]"
164,113,RIGR,DVC,chemical,3,2,8,"[np.int64(2), np.int64(4), np.int64(8)]"
164,219,RIGR,URXR,chemical,3,2,6,"[np.int64(2), np.int64(4), np.int64(6)]"
165,110,RIH,CEPshVR,chemical,3,2,8,"[np.int64(2), np.int64(6), np.int64(8)]"
165,105,RIH,CEPVL,chemical,3,2,8,"[np.int64(2), np.int64(7), np.int64(8)]"
165,119,RIH,GLRR,chemical,3,2,7,"[np.int64(2), np.int64(6), np.int64(7)]"
165,120,RIH,GLRVL,chemical,4,2,6,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6)]"
165,121,RIH,GLRVR,chemical,3,2,5,"[np.int64(2), np.int64(3), np.int64(5)]"
165,134,RIH,IL2VL,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
165,135,RIH,IL2VR,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
165,157,RIH,RIBR,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
165,170,RIH,RIR,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
165,182,RIH,RMER,chemical,3,2,7,"[np.int64(2), np.int64(6), np.int64(7)]"
165,223,RIH,URYVR,chemical,4,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(8)]"
166,46,RIML,AVDL,chemical,2,2,6,"[np.int64(2), np.int64(6)]"
166,171,RIML,RIS,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
166,176,RIML,RMDL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
166,192,RIML,SAAVL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
166,196,RIML,SIADL,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
167,89,RIMR,BWM-VL04,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
167,192,RIMR,SAAVL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
170,40,RIR,AUAL,chemical,3,2,7,"[np.int64(2), np.int64(5), np.int64(7)]"
170,48,RIR,AVEL,chemical,3,2,8,"[np.int64(2), np.int64(6), np.int64(8)]"
170,49,RIR,AVER,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
170,66,RIR,BAGL,chemical,3,2,7,"[np.int64(2), np.int64(3), np.int64(7)]"
170,67,RIR,BAGR,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
170,165,RIR,RIH,chemical,3,2,6,"[np.int64(2), np.int64(5), np.int64(6)]"
